item_date,order_date,order_id,order_item_id,user_id,status,sale_price,cost,brand,category,department,product_name,gender,country,state,city
2024-03-29,2024-03-29,13569,19581,10989,Complete,20.950000762939453,7.87720025127679,Kenneth Cole REACTION,Accessories,Women,Kenneth Cole Reaction Womens Clutch Wallet Trifold Textured Glazed W Coin Purse,F,France,Île-de-France,Aulnay-sous-Bois
2024-03-30,2024-03-30,107053,155166,85601,Cancelled,18.659999847412109,10.636199953342974,007Lingerie,Sleep & Lounge,Women,Racerback Soft Cotton Pajama,F,France,Bretagne,Quimper
2024-03-31,2024-03-31,27698,40060,22352,Processing,45.0,24.884999971836805,Flying Monkey Jeans,Jeans,Women,Flying Monkey Jeans JL51 Denim Leggings - Black,F,France,Île-de-France,Antony
2024-04-01,2024-03-30,107053,155169,85601,Cancelled,50.0,22.750000050291415,C-Panty,Maternity,Women,C-Panty TummyCut Incision Care,F,France,Bretagne,Quimper
2024-04-02,2024-04-02,36411,52609,29226,Processing,139.0,64.913000024855137,Jones New York,Dresses,Women,Jones New York Women's Chiffon Tie Neck Zip Front Chemise,F,France,Nouvelle-Aquitaine,Blanquefort-sur-Briolance
2024-04-02,2024-03-30,107053,155167,85601,Cancelled,26.950000762939453,13.960100374320149,SmartWool,Plus,Women,Smartwool Women's Basic Thigh High Sock,F,France,Bretagne,Quimper
2024-04-02,2024-03-30,107053,155168,85601,Cancelled,38.299999237060554,18.805299568896,Lily of France,Intimates,Women,Lily Of France Womens Sport In Action Sport Bra,F,France,Bretagne,Quimper
2024-04-07,2024-04-05,27695,40055,22352,Shipped,20.0,8.300000037997961,Duofold,Active,Women,Duofold Women's Base Weight First Layer Bottom,F,France,Île-de-France,Antony
2024-04-08,2024-04-05,27695,40054,22352,Shipped,11.0,5.8299999926239252,Hanes,Intimates,Women,HANES WoMen's 100% Cotton Fashion Bikini - 4 Pairs - SK42F1,F,France,Île-de-France,Antony
2024-04-08,2024-04-06,66876,96884,53460,Shipped,42.9900016784668,17.797860729477705,Expressiva Nursingwear,Maternity,Women,Expressiva Nursingwear Pucci-inspired Print Nursing Top,F,France,Hauts-de-France,Saint-Jean-aux-Bois
2024-04-08,2024-04-08,77253,111889,61719,Complete,135.0,79.109999891370535,Affliction,Jeans,Women,Affliction Women Bootcut Jeans Jade Studio Flap V-Seam Leather Trim In Wasteland Stretch,F,France,Provence-Alpes-Côte d'Azur,La Turbie
2024-04-08,2024-04-08,79305,114913,63378,Processing,74.0,45.436000142246485,Oscar de la Renta,Sleep & Lounge,Women,Oscar de la Renta Women's Floral Fairytale Chemise,F,France,Auvergne-Rhône-Alpes,Issoire
2024-04-08,2024-04-07,98490,142820,78799,Shipped,25.0,11.249999981373549,A. Byer,Skirts,Women,A. Byer Juniors Pegged Skirt With Button Yoke,F,France,Île-de-France,Noisy-le-Sec
2024-04-09,2024-04-09,10127,14537,8203,Complete,79.169998168945312,32.538869124745133,Larry Levine,Outerwear & Coats,Women,Larry Levine Women's Hooded Down Jacket with Slimming Waist Detail,F,France,Centre-Val de Loire,Berchères-Saint-Germain
2024-04-09,2024-04-10,29538,42743,23786,Complete,26.770000457763672,14.723500221852213,Stella & Jamie,Pants & Capris,Women,Stella & Jamie Women's Addis Trouser,F,France,Île-de-France,Champigny-sur-Marne
2024-04-09,2024-04-06,66876,96883,53460,Shipped,45.0,20.429999995976686,ECHO,Plus,Women,Echo Design Women's Knit Touch Glove And Earbuds Music Set,F,France,Hauts-de-France,Saint-Jean-aux-Bois
2024-04-09,2024-04-09,84677,122725,67656,Shipped,33.680000305175781,15.526480176318884,District Threads,Fashion Hoodies & Sweatshirts,Women,District Threads DT233 Juniors Vintage French Terry Full-Zip Hoodie,F,France,Occitanie,Beaucaire
2024-04-10,2024-04-10,29538,42744,23786,Complete,10.949999809265137,5.5078498890489342,Roma Costume,Intimates,Women,Low Cut Tie Side Bottom,F,France,Île-de-France,Champigny-sur-Marne
2024-04-10,2024-04-11,58530,84666,46823,Cancelled,46.220001220703125,24.357940589589475,Calvin Klein Jeans,Jeans,Women,Calvin Klein Jeans Women's Curvy Boot Jean,F,France,Occitanie,Montpellier
2024-04-10,2024-04-11,58530,84667,46823,Cancelled,55.9900016784668,31.970290879978837,Bus Stop,Clothing Sets,Women,Bus Stop Great 75 Triumph Plus Teal Blue Tattoo Hoodie Velour Jogging Suit Plus Teal,F,France,Occitanie,Montpellier
2024-04-10,2024-04-08,77253,111890,61719,Complete,29.5,11.917999961646274,Hot Topic,Skirts,Women,Hell Bunny Lace-Up Swiss Dot Mini,F,France,Provence-Alpes-Côte d'Azur,La Turbie
2024-04-10,2024-04-07,98490,142819,78799,Shipped,22.579999923706051,10.20615995083671,Walls,Outerwear & Coats,Women,Walls Ladies Mesa Dac II Vest,F,France,Île-de-France,Noisy-le-Sec
2024-04-10,2024-04-10,119467,173076,95465,Processing,25.0,10.899999924004078,Ellen Tracy,Socks & Hosiery,Women,Ellen Tracy Women's Sheer Tight With Comfort Sole,F,France,Normandie,Bourneville-Sainte-Croix
2024-04-11,2024-04-12,21346,30767,17228,Shipped,55.0,29.974999944679439,Anita,Intimates,Women,Anita Maternity Women's Microfiber Nursing Bra  #5068,F,France,Pays de la Loire,Le Loroux-Bottereau
2024-04-11,2024-04-10,29538,42745,23786,Complete,16.75,7.0685000042431056,FineBrandShop,Fashion Hoodies & Sweatshirts,Women,Brown Ladies Fleece Hoodie Zipper Jacket,F,France,Île-de-France,Champigny-sur-Marne
2024-04-11,2024-04-11,58530,84668,46823,Cancelled,94.0,52.357999871484935,Anne Klein,Tops & Tees,Women,Anne Klein Women's Plus-Size Button Front Blouse,F,France,Occitanie,Montpellier
2024-04-11,2024-04-11,110315,159871,88156,Processing,29.75,16.124499983154237,Tracy Reese,Shorts,Women,Tracy Reese Women's Belted Short,F,France,Provence-Alpes-Côte d'Azur,Nice
2024-04-12,2024-04-12,124081,179805,99200,Processing,59.5,29.452500062063336,Calvin Klein Jeans,Sweaters,Women,Calvin Klein Jeans Women's Cowlneck Sweater,F,France,Bretagne,Ploemeur
2024-04-13,2024-04-13,14553,21045,11778,Complete,25.0,11.350000090897083,American Apparel,Swim,Women,American Apparel Zebra Print Nylon Tricot Criss-Cross Bikini Top,F,France,Hauts-de-France,Chacrise
2024-04-13,2024-04-10,29538,42742,23786,Complete,9.3299999237060547,3.5174099569173158,Allegra K,Skirts,Women,Allegra K Woman Elastic Waist Low-high Hem Midi Skirt Solid Pink S,F,France,Île-de-France,Champigny-sur-Marne
2024-04-14,2024-04-11,58530,84669,46823,Cancelled,28.770000457763672,12.284790172743648,Port Authority,Sweaters,Women,Port Authority L530 Ladies Silk Touch Interlock Cardigan,F,France,Occitanie,Montpellier
2024-04-14,2024-04-13,103189,149625,82513,Processing,198.0,106.12799978535622,7 For All Mankind,Jeans,Women,7 For All Mankind Women's The Slim Cigarette Jean,F,France,Hauts-de-France,Bailleul
2024-04-15,2024-04-15,91792,133051,73341,Shipped,58.0,28.710000060498714,August Silk,Sweaters,Women,August Silk Long Sleeve Crew Neck Cardigan,F,France,Auvergne-Rhône-Alpes,Lyon
2024-04-15,2024-04-13,103189,149627,82513,Processing,64.0,31.743999987840649,Jones New York,Plus,Women,Jones New York Women's Plus-Size Shell,F,France,Hauts-de-France,Bailleul
2024-04-16,2024-04-16,77251,111886,61719,Shipped,61.950000762939446,23.664900477914514,Speedo,Swim,Women,Speedo Race Xtra Life Lycra Solid Superpro Swimsuit,F,France,Provence-Alpes-Côte d'Azur,La Turbie
2024-04-16,2024-04-15,91792,133052,73341,Shipped,32.950000762939453,18.550850401548296,Coquette,Intimates,Women,Tow Tone Plus Size Babydoll With G-String,F,France,Auvergne-Rhône-Alpes,Lyon
2024-04-17,2024-04-13,103189,149626,82513,Processing,49.9900016784668,19.746050594090296,Luxury Lane,Accessories,Women,Luxury Lane Women's Cashmere Lined Leather Gloves with Bow in Black Chocolate Tobacco or Red,F,France,Hauts-de-France,Bailleul
2024-04-18,2024-04-18,26148,37774,21101,Complete,395.0,159.97499899938703,Robert Rodriguez,Dresses,Women,Robert Rodriguez Women's Long Sleeve Fitted Pencil Dress,F,France,Provence-Alpes-Côte d'Azur,Menton
2024-04-19,2024-04-19,48964,70668,39148,Complete,119.98999786376952,54.115488952859756,Ever-Pretty,Dresses,Women,Ever Pretty Sexy Double V-neck Floral Printed Chiffon Evening Dress 09636,F,France,Hauts-de-France,Carvin
2024-04-19,2024-04-19,69743,101067,55755,Processing,45.0,22.140000024810437,Volcom,Fashion Hoodies & Sweatshirts,Women,Volcom Juniors Clean Stripe Hooded Pullover,F,France,Hauts-de-France,Liévin
2024-04-21,2024-04-21,74588,108042,59594,Shipped,18.989999771118164,9.4380298769076152,Gloria Vanderbilt,Pants & Capris,Women,Gloria Vanderbilt Amanda Tapered Leg Corduroy Pants with Belt Spellbound Purple,F,France,Île-de-France,Luzarches
2024-04-22,2024-04-19,48964,70667,39148,Complete,50.0,20.500000100582842,Roxy,Swim,Women,Roxy Juniors Indian Beach Smocked Bandeau Top,F,France,Hauts-de-France,Carvin
2024-04-24,2024-04-24,30652,44363,24664,Shipped,16.989999771118164,9.8711898394240443,JNCO,Tops & Tees,Women,JNCO Juniors Zip Back Polka Dot Peblum Blouse,F,France,Pays de la Loire,Saint-Herblain
2024-04-26,2024-04-23,27696,40056,22352,Complete,25.0,9.5499999821186066,Ellen Tracy,Socks & Hosiery,Women,Ellen Tracy Women's Complete Opaque Tight,F,France,Île-de-France,Antony
2024-04-26,2024-04-26,64228,93014,51316,Complete,45.0,22.049999926239249,Larry Levine,Outerwear & Coats,Women,Larry Levine Women's Packable Hooded Satin Raincoat,F,France,Grand Est,Chaumont
2024-04-27,2024-04-27,2717,3902,2190,Processing,44.9900016784668,20.920350815683232,Wyoming West Designs Llc,Fashion Hoodies & Sweatshirts,Women,Cowgirl Up Flaming Horse with Hood,F,France,Île-de-France,Colombes
2024-04-27,2024-04-23,27696,40057,22352,Complete,4.9899997711181641,2.4251398866070808,Kendall Drive,Plus,Women,Classic Tortoise Wayfarer Style Sunglasses,F,France,Île-de-France,Antony
2024-04-27,2024-04-27,81690,118431,65307,Shipped,34.900001525878906,19.613800822180508,Lee,Jeans,Women,Lee Women's Comfort Waist Milan Straight Leg Jean,F,France,Île-de-France,Le Perreux-sur-Marne
2024-04-27,2024-04-27,88078,127698,70344,Shipped,24.989999771118164,12.994799916357548,Aeropostale,Fashion Hoodies & Sweatshirts,Women,Aeropostale Juniors Hoodie Sweatshirt - Style 7601,F,France,Grand Est,Troyes
2024-04-27,2024-04-27,88522,128305,70697,Cancelled,10.0,5.41999999433756,Fashion Forms,Intimates,Women,Dress and Lingerie Double Sided Tape with Dispenser,F,France,Île-de-France,Paris
2024-04-27,2024-04-27,96270,139529,77084,Complete,98.0999984741211,41.398199198204281,XOXO,Outerwear & Coats,Women,XOXO Juniors Double Breasted Pea Coat,F,France,Nouvelle-Aquitaine,Pau
2024-04-28,2024-04-28,90299,130898,72128,Cancelled,102.90000152587892,36.117900514116883,Ray-Ban,Accessories,Women,Ray-Ban RB2156 New Clubmaster Sunglasses,F,France,Île-de-France,Pontault-Combault
2024-04-28,2024-04-28,94572,137041,75701,Shipped,42.0,18.6060000769794,Roxy,Swim,Women,Roxy Juniors Surf Essentials 70's Halter,F,France,Nouvelle-Aquitaine,Sigogne
2024-04-30,2024-04-30,101584,147319,81225,Complete,78.459999084472656,28.167139903985561,Sutton Studio,Blazers & Jackets,Women,Sutton Studio Petite Solid Jacket,F,France,Hauts-de-France,Pontpoint
2024-04-30,2024-04-30,117428,170112,93831,Shipped,11.989999771118164,6.162859887536019,Xfy,Fashion Hoodies & Sweatshirts,Women,Fashion Ladies Batwing Round Neck Long Sleeve Knitted Pullover Sweater,F,France,Nouvelle-Aquitaine,Saint-André-de-Cubzac
2024-05-01,2024-05-01,52053,75219,41629,Complete,59.9900016784668,22.616230652448241,TYR,Swim,Women,TYR Sport Women's Aurora Maxback Swim Suit,F,France,Bretagne,Grand-Champ
2024-05-03,2024-05-03,38182,55163,30680,Returned,21.989999771118164,8.07032988716483,indigo,Accessories,Women,Indigo Cats Silk Scarf with Sequins by Laurel Burch,F,France,Occitanie,Auterive
2024-05-04,2024-05-04,66875,96882,53458,Returned,80.0,33.519999980926514,DC,Outerwear & Coats,Women,DC Juniors Turnout Jacket,F,France,Hauts-de-France,Saint-Quentin
2024-05-04,2024-05-03,87684,127102,70061,Shipped,32.450000762939453,17.523000382974743,Laura,Intimates,Women,Laura Pearl Bra Bikini Set Natural Superior Enhancement Nataly #SL000063P SET,F,France,Occitanie,Muret
2024-05-04,2024-05-03,93619,135674,74881,Returned,29.75,16.124499983154237,Tracy Reese,Shorts,Women,Tracy Reese Women's Belted Short,F,France,Provence-Alpes-Côte d'Azur,Aix-en-Provence
2024-05-05,2024-05-03,87684,127101,70061,Shipped,96.0,39.936000108718872,NOM,Maternity,Women,NOM Women's Maternity Maternity Sophie Dress,F,France,Occitanie,Muret
2024-05-06,2024-05-06,4093,5838,3342,Complete,39.9900016784668,20.874780871392488,Bella,Tops & Tees,Women,Bella Ladies 4 oz. Sheer Rib Long-Sleeve Crew - WHITE - 2XL,F,France,Île-de-France,Cachan
2024-05-06,2024-05-05,26146,37772,21101,Shipped,24.899999618530277,10.358399869507553,FineBrandShop,Maternity,Women,Black Plus Size Maternity Boot Cut Jeans Elastic Waist,F,France,Provence-Alpes-Côte d'Azur,Menton
2024-05-06,2024-05-06,52466,75801,41966,Processing,56.979999542236328,27.692279646770359,Patty,Sweaters,Women,Patty Women Smart Buttons Embellished Zip Front Military Cardigan Jumper Jacket,F,France,Île-de-France,Sonchamp
2024-05-06,2024-05-06,57830,83654,46276,Shipped,12.5600004196167,5.26264017282486,Allegra K,Dresses,Women,Allegra K Woman Lace Guipure Overlay Sleeveless Stand Collar Dress Black M,F,France,Provence-Alpes-Côte d'Azur,Martigues
2024-05-07,2024-05-07,4638,6616,3789,Cancelled,32.9900016784668,16.626960852215028,eVogues Apparel,Plus,Women,Plus size Floral Lace Sleeve Top Black,F,France,Île-de-France,Clichy-sous-Bois
2024-05-07,2024-05-03,38182,55164,30680,Returned,92.7699966430664,39.148938434076911,Ray-Ban,Accessories,Women,Ray Ban 4057 Sidestreet,F,France,Occitanie,Auterive
2024-05-07,2024-05-06,57830,83651,46276,Shipped,19.989999771118164,8.67565994504854,Alki'i,Swim,Women,One-size-fits-most Tube Dress/Coverup - Rainbow Burst (many colors),F,France,Provence-Alpes-Côte d'Azur,Martigues
2024-05-07,2024-05-06,57830,83652,46276,Shipped,9.119999885559082,4.6603199409770966,Allegra K,Tops & Tees,Women,Allegra K Beige Self Tie Knot Stand Collar Sheer Lace Shirt for Women,F,France,Provence-Alpes-Côte d'Azur,Martigues
2024-05-07,2024-05-06,67247,97410,53759,Returned,64.989997863769531,31.52014916729777,Womama,Maternity,Women,Womama Ocean Dreams Adapt Full-Cup Nursing Bra,F,France,Provence-Alpes-Côte d'Azur,Cannes
2024-05-07,2024-05-06,67247,97411,53759,Returned,66.989997863769531,42.87359867274165,Ice,Suits,Women,ICE (6237-1) pinstripe tailored trouser suit dark navy blue sizes 8-16,F,France,Provence-Alpes-Côte d'Azur,Cannes
2024-05-07,2024-05-03,93619,135675,74881,Returned,69.5,28.077999942004681,Roxy,Dresses,Women,Roxy Juniors Sea Siren Tube Maxi Dress,F,France,Provence-Alpes-Côte d'Azur,Aix-en-Provence
2024-05-08,2024-05-06,24299,35092,19594,Complete,46.0,23.046000002184883,DC,Shorts,Women,DC Junior's Catch Me Short,F,France,Île-de-France,Sevran
2024-05-08,2024-05-05,26146,37771,21101,Shipped,149.0,74.052999649196863,Anne Klein,Dresses,Women,Anne Klein Women's Sequin Dresss,F,France,Provence-Alpes-Côte d'Azur,Menton
2024-05-08,2024-05-08,51253,74023,40977,Complete,11.279999732971191,5.4595198831963536,Allegra K,Dresses,Women,Allegra K Woman Dipped Hem Short Sleeve Cat Front Summer Short Dress Gray XS,F,France,Auvergne-Rhône-Alpes,Roche
2024-05-08,2024-05-07,101804,147629,81393,Processing,29.989999771118164,18.443849893871324,Yelete,Leggings,Women,Checkerboard Trim Square Side Pockets Jean Leggings Black Jeggings One Size,F,France,Occitanie,Montesquieu-Lauragais
2024-05-08,2024-05-07,101804,147630,81393,Processing,15.989999771118164,9.5620198221462953,Devon & Jones,Tops & Tees,Women,Devon & Jones Women's Long Sleeve Five-Star Performance Twill Button Down Dress Shirt D555W,F,France,Occitanie,Montesquieu-Lauragais
2024-05-08,2024-05-08,108500,157245,86753,Shipped,67.300003051757812,24.295300947245948,Smith Optics,Accessories,Women,Smith Optics Serpico Sunglasses,F,France,Centre-Val de Loire,Vierzon
2024-05-09,2024-05-06,24299,35093,19594,Complete,29.979999542236328,13.101259839381798,Motherhood Maternity,Maternity,Women,Motherhood Maternity: 3/4 Sleeve Scoop Neck Side Ruched Maternity T Shirt,F,France,Île-de-France,Sevran
2024-05-09,2024-05-09,37664,54411,30233,Shipped,35.0,22.259999997913841,Casual Moments,Sleep & Lounge,Women,Casual Moments Women's V-Neck Sleepshirt,F,France,Occitanie,Rieumes
2024-05-09,2024-05-08,118911,172271,95006,Shipped,26.0,13.259999994188547,Shadowline,Intimates,Women,Shadowline Nylon High Leg Briefs Panties 17842 (Pkg of 3),F,France,Nouvelle-Aquitaine,Saint-Jean-de-Luz
2024-05-10,2024-05-10,46935,67789,37565,Complete,11.949999809265137,6.4649498880870642,BOOB-EEZ,Intimates,Women,Boob-eez Headlight Concealer 100% Silicone One Size 6cm,F,France,Occitanie,Caixas
2024-05-10,2024-05-06,57830,83653,46276,Shipped,198.0,98.207999870181084,Hudson,Jeans,Women,Hudson Women's Beth Midrise Baby Boot,F,France,Provence-Alpes-Côte d'Azur,Martigues
2024-05-10,2024-05-10,85410,123831,68253,Processing,60.0,28.559999987483025,Connected,Dresses,Women,Connected Apparel Colorblock Dolman Sweater Dress,F,France,Provence-Alpes-Côte d'Azur,Draguignan
2024-05-10,2024-05-07,101804,147631,81393,Processing,125.0,58.624999830499291,MICHAEL Michael Kors,Outerwear & Coats,Women,MICHAEL Michael Kors Women's Unis Coat,F,France,Occitanie,Montesquieu-Lauragais
2024-05-10,2024-05-08,118911,172270,95006,Shipped,25.0,11.050000035902483,Lamaze,Maternity,Women,Lamaze Maternity Women's I'm Not Fat I'm Pregnant Tank Top,F,France,Nouvelle-Aquitaine,Saint-Jean-de-Luz
2024-05-11,2024-05-07,75202,108921,60088,Complete,35.950000762939453,15.42255037765652,Double Platinum,Active,Women,Sequin LeggingN7056,F,France,Occitanie,Béziers
2024-05-11,2024-05-07,75202,108922,60088,Complete,112.5,49.949999910313643,Calvin Klein,Outerwear & Coats,Women,Calvin Klein Women's Double Breasted Babydoll Coat,F,France,Occitanie,Béziers
2024-05-11,2024-05-11,124381,180214,99433,Complete,13.649999618530272,5.7056998636570757,ASICS,Active,Women,ASICS Women's Intensity Low Sock,F,France,Île-de-France,Le Chesnay-Rocquencourt
2024-05-12,2024-05-12,96188,139402,77015,Shipped,34.9900016784668,15.535560717344804,Monty Q,Dresses,Women,British Design by MONTY Q Long Summer Party Holiday Maxi Dress Empire Style Rose Pink Plus Sizes,F,France,Provence-Alpes-Côte d'Azur,Nice
2024-05-13,2024-05-13,57314,82891,45859,Shipped,92.0,53.911999925971031,Silver Jeans,Jeans,Women,Silver Jeans Juniors Lola Bootcut Jean,F,France,Île-de-France,La Garenne-Colombes
2024-05-13,2024-05-13,82810,120023,66189,Shipped,129.0,76.754999605938778,Orvis,Clothing Sets,Women,Scrunch Cloth Pants Set / Regular - Only Sale Color(s) Cardinal Strawberry,F,France,Île-de-France,Ozoir-la-Ferrière
2024-05-14,2024-05-14,53626,77490,42893,Processing,44.0,21.867999978363517,Alfred Dunner,Pants & Capris,Women,Alfred Dunner Women's Proportioned Medium Pant,F,France,Auvergne-Rhône-Alpes,Roche
2024-05-14,2024-05-14,111150,161084,88778,Complete,168.0,80.135999992489815,Jessica Simpson,Dresses,Women,Jessica Simpson Women's Long Sleeve V-Back Dress,F,France,Occitanie,Saint-Gilles
2024-05-15,2024-05-15,6546,9411,5284,Processing,191.5,94.9839998744428,Sofie,Sweaters,Women,Sofie Women's 100% Cashmere Printed Cashmere Sweater,F,France,Normandie,Tourville-la-Rivière
2024-05-15,2024-05-15,80791,117107,64597,Returned,88.5,55.312500164844096,Bathrobes Online,Sleep & Lounge,Women,Optimal Style Full Ankle Length Turkish Terry Cotton Long Bathrobe with up to 59 Length!,F,France,Bretagne,Caro
2024-05-15,2024-05-15,102847,149139,82220,Shipped,34.229999542236328,17.046539768782015,Lucky Brand,Shorts,Women,Lucky Brand Women's Riley Frayed Short,F,France,Auvergne-Rhône-Alpes,Gras
2024-05-16,2024-05-17,23102,33323,18642,Cancelled,9.9899997711181641,3.5264699203956127,Socksmith,Socks & Hosiery,Women,Socksmith Women's Yellow Haute Dog Crew Socks,F,France,Grand Est,Thionville
2024-05-18,2024-05-18,14052,20305,11376,Shipped,147.1300048828125,89.4550432438972,Tahari,Suits,Women,TAHARI ASL Cap Sleeve 2PC Jacket/Skirt Suit,F,France,Bretagne,Plérin
2024-05-19,2024-05-19,1870,2662,1500,Processing,48.0,23.37599989771843,Lee,Pants & Capris,Women,Lee Women's Misses Relaxed Fit Plain Front Pant,F,France,Bourgogne-Franche-Comté,Sassenay
2024-05-19,2024-05-17,23102,33324,18642,Cancelled,8.4499998092651367,3.5574499047167603,Universal Textiles,Socks & Hosiery,Women,Ladies/Womens Thermal Thick Chunky WOOL Socks (Pack of 3),F,France,Grand Est,Thionville
2024-05-19,2024-05-19,44107,63671,35363,Complete,32.950000762939453,17.529400455965103,2b by bebe,Shorts,Women,2B Sam Belted Bermuda,F,France,Normandie,Petit-Caux
2024-05-20,2024-05-20,96015,139149,76878,Shipped,8.0,3.1199999898672104,Luxury Divas,Accessories,Women,Black Hand Made Knit Headband With Flower Detail,F,France,Centre-Val de Loire,La Ferté-Saint-Aubin
2024-05-20,2024-05-20,122174,177012,97629,Returned,31.989999771118164,11.580379908564389,Jedzebel,Skirts,Women,Reversible 3/4 silk sari wrap skirt by Jedzebel DN20,F,France,Centre-Val de Loire,Orléans
2024-05-21,2024-05-21,54899,79401,43891,Processing,129.99000549316406,56.675642241996371,Sutton Studio,Sweaters,Women,Sutton Studio Women's Anorak Cardigan,F,France,Nouvelle-Aquitaine,Pau
2024-05-22,2024-05-22,31638,45794,25405,Complete,46.9900016784668,23.119080764187569,Tiger Milly,Dresses,Women,50's White & Black Floral Dress,F,France,Île-de-France,Rueil-Malmaison
2024-05-22,2024-05-22,51828,74888,41434,Processing,6.9899997711181641,2.5723198947313435,ThatsRad,Socks & Hosiery,Women,Womens Photo Print Ankle Socks X Ray Skeleton Foot Bone,F,France,Provence-Alpes-Côte d'Azur,Le Castellet
2024-05-22,2024-05-22,63218,91501,50528,Complete,69.989997863769531,40.7341786545065,Chestnut Hill,Tops & Tees,Women,Chestnut Hill Ladies Performance Plus Oxford - WHITE - M,F,France,Occitanie,Montpellier
2024-05-23,2024-05-23,72540,105134,57973,Complete,25.0,10.525000048801305,MJ Soffe,Fashion Hoodies & Sweatshirts,Women,MJ Soffe Juniors Rugby Fleece Deep V Hoodie Red X-Large,F,France,Auvergne-Rhône-Alpes,La Roche-sur-Foron
2024-05-23,2024-05-23,85110,123387,67997,Complete,18.989999771118164,10.10267986730503,Bslingerie,Intimates,Women,Bslingerie Womens Brocade Lace Up Back Underbust Boned Corset,F,France,Île-de-France,Chennevières-sur-Marne
2024-05-23,2024-05-23,98966,143542,79159,Shipped,14.949999809265137,9.26899989733845,Skelapparel,Leggings,Women,Skelapparel Rockabilly Gothic Cut up - Cutout Ripped Look Leggings S/M,F,France,Île-de-France,Vigneux-sur-Seine
2024-05-23,2024-05-23,120513,174615,96308,Processing,39.9900016784668,19.555110823153854,eVogues Apparel,Plus,Women,Plus Size Sequined Princess Ruffle Dress Black Red,F,France,Pays de la Loire,Herbignac
2024-05-24,2024-05-24,75815,109800,60548,Complete,16.989999771118164,6.98288987959981,Foot Traffic,Socks & Hosiery,Women,Soft and Warm Microfiber Fuzzy Socks in Brown/Black by Foot Traffic,F,France,Provence-Alpes-Côte d'Azur,Seillans
2024-05-25,2024-05-21,54899,79402,43891,Processing,88.0,41.448000063188367,A:X Armani Exchange,Fashion Hoodies & Sweatshirts,Women,Armani Exchange Striped Logo Jacket,F,France,Nouvelle-Aquitaine,Pau
2024-05-25,2024-05-23,72540,105135,57973,Complete,98.080001831054688,33.249120772724154,Iisli,Blazers & Jackets,Women,Iisli Roushing Jacket,F,France,Auvergne-Rhône-Alpes,La Roche-sur-Foron
2024-05-25,2024-05-23,98966,143543,79159,Shipped,260.0,106.60000003874302,Marmot,Outerwear & Coats,Women,Marmot Athena Jacket - Women's,F,France,Île-de-France,Vigneux-sur-Seine
2024-05-25,2024-05-23,98966,143545,79159,Shipped,9.9899997711181641,4.7352598861509563,La Fiorentina,Plus,Women,La Fiorentina Women's Ombre Pleated Muffler,F,France,Île-de-France,Vigneux-sur-Seine
2024-05-27,2024-05-27,68032,98575,54382,Cancelled,54.0,22.842000123113397,DC,Fashion Hoodies & Sweatshirts,Women,DC Women's Impression Sweater,F,France,Pays de la Loire,Cholet
2024-05-27,2024-05-23,98966,143544,79159,Shipped,22.0,9.4820000380277634,Champion,Active,Women,Champion Women's Training Tee,F,France,Île-de-France,Vigneux-sur-Seine
2024-05-28,2024-05-29,51912,75016,41505,Shipped,39.930000305175774,19.36605016139783,Ralph Lauren,Shorts,Women,Lauren Jeans Co. Plain Front Shorts,F,France,Pays de la Loire,Nantes
2024-05-28,2024-05-28,92086,133464,73569,Complete,62.360000610351562,34.609800320160389,Carhartt,Pants & Capris,Women,Carhartt Women's Easy Fit Sandstone Double Front Carpenter Pant,F,France,Nouvelle-Aquitaine,Agen
2024-05-30,2024-05-30,87955,127528,70256,Shipped,46.0,25.483999978750944,Rip Curl,Jumpsuits & Rompers,Women,Rip Curl Juniors Sungoddess Romper,F,France,Occitanie,Montpellier
2024-05-30,2024-05-28,108290,156954,86595,Shipped,11.989999771118164,6.3427098689162724,Ecoscapes,Plus,Women,Elegant Jacquard Weave Pashmina Shawl / Stole / Wrap,F,France,Île-de-France,Roissy-en-Brie
2024-05-30,2024-05-30,118044,171031,94322,Processing,114.9499969482422,44.600598846749961,SmartWool,Active,Women,Smartwool Women's Midweight Funnel Zip,F,France,Auvergne-Rhône-Alpes,Saint-Offenge
2024-05-31,2024-05-29,8989,12899,7240,Cancelled,10.0,5.41999999433756,Braza,Intimates,Women,Braza Sew In Cups,F,France,Île-de-France,Noisy-le-Grand
2024-05-31,2024-05-31,35473,51256,28524,Processing,35.0,14.525000033900142,Condessa,Maternity,Women,Condessa Cassandra Smooth Cup Nursing Bra,F,France,Nouvelle-Aquitaine,Saint-Christophe-de-Double
2024-05-31,2024-05-31,36697,53025,29473,Complete,58.0,33.7559999153018,Levi's,Jeans,Women,Levi's Women's Plus Triple Needle Stitch Skinny Mid Rise Jean,F,France,Occitanie,Toulouse
2024-05-31,2024-05-31,66480,96316,53146,Complete,27.459999084472656,12.57667959623754,Three Seasons Maternity,Maternity,Women,Three Seasons Maternity Women's Maternity Solid Cowl Neck Top,F,France,Île-de-France,Paris
2024-05-31,2024-05-31,66480,96317,53146,Complete,39.950000762939446,20.973750415425748,Thorlo,Plus,Women,Thorlo Women's Moderate Cushion Coolmax Light Hiking  Crew Sock,F,France,Île-de-France,Paris
2024-05-31,2024-05-28,108290,156955,86595,Shipped,49.5,27.274499952793121,G by GUESS,Jeans,Women,G by GUESS Eva Skinny Jeans - Black Wash,F,France,Île-de-France,Roissy-en-Brie
